f_i_mom_5d,f_i_mom_10d,f_i_mom_20d,f_i_vol_10d,f_i_vol_20d,f_i_rsi_dist,f_i_high_20d_ratio,f_i_vol_ratio,f_j_mom_5d,f_j_mom_10d,f_j_mom_20d,f_j_vol_10d,f_j_vol_20d,f_j_rsi_dist,f_j_high_20d_ratio,f_j_vol_ratio,label
-0.0092159037479485,0.0113461870618969,-0.1174875456725343,0.0148924712758281,0.0295751773349626,-0.8029859327951272,0.8266442535147724,0.897996014151373,0.0526552814902485,-0.0564910938665274,-0.1033967573021648,0.0229079644147234,0.0215805888480357,-0.6433848193534927,0.8587134498110051,0.8491642289877881,0.0
-0.0092159037479485,0.0113461870618969,-0.1174875456725343,0.0148924712758281,0.0295751773349626,-0.8029859327951272,0.8266442535147724,0.897996014151373,0.0154060560279436,0.1043752160698625,0.026942335923219,0.0281775056486113,0.0249899253869734,0.6685797941555294,0.9860268022611912,1.0541848270242191,0.0
0.0193527715285808,-0.0491169532221775,-0.0470745365923606,0.01895957485643,0.015566432267043,-0.6100947452414226,0.916465377277212,1.2864257171032576,0.0526552814902485,-0.0564910938665274,-0.1033967573021648,0.0229079644147234,0.0215805888480357,-0.6433848193534927,0.8587134498110051,0.8491642289877881,1.0
0.0193527715285808,-0.0491169532221775,-0.0470745365923606,0.01895957485643,0.015566432267043,-0.6100947452414226,0.916465377277212,1.2864257171032576,0.0154060560279436,0.1043752160698625,0.026942335923219,0.0281775056486113,0.0249899253869734,0.6685797941555294,0.9860268022611912,1.0541848270242191,0.0
0.0526552814902485,-0.0564910938665274,-0.1033967573021648,0.0229079644147234,0.0215805888480357,-0.6433848193534927,0.8587134498110051,0.8491642289877881,0.0154060560279436,0.1043752160698625,0.026942335923219,0.0281775056486113,0.0249899253869734,0.6685797941555294,0.9860268022611912,1.0541848270242191,0.0
0.0406599184694584,-0.0420355333316638,0.0741374894991506,0.0224201763305564,0.0204295788741634,0.0473575795043616,0.957964466668336,0.7917768384656997,-0.0397998339545873,-0.0393689577938274,-0.172985227275711,0.0167738552806168,0.0286625465944259,-1.1351418487581657,0.8000903969182995,1.1733178549147911,1.0
0.0406599184694584,-0.0420355333316638,0.0741374894991506,0.0224201763305564,0.0204295788741634,0.0473575795043616,0.957964466668336,0.7917768384656997,0.0188734431042676,-0.035216496655232,-0.050132654426767,0.0177473922482092,0.0156428367796003,-0.7890438202191656,0.9063108666414552,0.8084638235401571,1.0
0.0406599184694584,-0.0420355333316638,0.0741374894991506,0.0224201763305564,0.0204295788741634,0.0473575795043616,0.957964466668336,0.7917768384656997,0.0325972695064231,-0.0240110444840988,-0.1417042936557611,0.0164103874068158,0.021034013546141,-0.825304831440269,0.838932525817338,0.8240631388790502,1.0
0.0406599184694584,-0.0420355333316638,0.0741374894991506,0.0224201763305564,0.0204295788741634,0.0473575795043616,0.957964466668336,0.7917768384656997,0.0478092298589949,0.0331158585103401,0.0206746771449306,0.0148507331838526,0.0248492808520057,0.9320962460293676,0.995013337400239,1.050892572238422,1.0
-0.0397998339545873,-0.0393689577938274,-0.172985227275711,0.0167738552806168,0.0286625465944259,-1.1351418487581657,0.8000903969182995,1.1733178549147911,0.0188734431042676,-0.035216496655232,-0.050132654426767,0.0177473922482092,0.0156428367796003,-0.7890438202191656,0.9063108666414552,0.8084638235401571,1.0
-0.0397998339545873,-0.0393689577938274,-0.172985227275711,0.0167738552806168,0.0286625465944259,-1.1351418487581657,0.8000903969182995,1.1733178549147911,0.0325972695064231,-0.0240110444840988,-0.1417042936557611,0.0164103874068158,0.021034013546141,-0.825304831440269,0.838932525817338,0.8240631388790502,0.0
-0.0397998339545873,-0.0393689577938274,-0.172985227275711,0.0167738552806168,0.0286625465944259,-1.1351418487581657,0.8000903969182995,1.1733178549147911,0.0478092298589949,0.0331158585103401,0.0206746771449306,0.0148507331838526,0.0248492808520057,0.9320962460293676,0.995013337400239,1.050892572238422,1.0
0.0188734431042676,-0.035216496655232,-0.050132654426767,0.0177473922482092,0.0156428367796003,-0.7890438202191656,0.9063108666414552,0.8084638235401571,0.0325972695064231,-0.0240110444840988,-0.1417042936557611,0.0164103874068158,0.021034013546141,-0.825304831440269,0.838932525817338,0.8240631388790502,0.0
0.0188734431042676,-0.035216496655232,-0.050132654426767,0.0177473922482092,0.0156428367796003,-0.7890438202191656,0.9063108666414552,0.8084638235401571,0.0478092298589949,0.0331158585103401,0.0206746771449306,0.0148507331838526,0.0248492808520057,0.9320962460293676,0.995013337400239,1.050892572238422,0.0
0.0325972695064231,-0.0240110444840988,-0.1417042936557611,0.0164103874068158,0.021034013546141,-0.825304831440269,0.838932525817338,0.8240631388790502,0.0478092298589949,0.0331158585103401,0.0206746771449306,0.0148507331838526,0.0248492808520057,0.9320962460293676,0.995013337400239,1.050892572238422,1.0
0.0313021434469551,-0.0090305895886849,0.0664995824289349,0.023686994287412,0.0200015442970145,0.7383778756026673,0.9794141977806275,0.9927339659378392,-0.0175681985255298,-0.0573310924389635,-0.1709452240845911,0.0129932689382136,0.0287516469816844,-0.9054521907185792,0.8095174224595888,0.9493711848655136,0.0
0.0313021434469551,-0.0090305895886849,0.0664995824289349,0.023686994287412,0.0200015442970145,0.7383778756026673,0.9794141977806275,0.9927339659378392,0.0294021140732376,-0.0413788642053243,-0.0670947535606146,0.0175424018735944,0.0150143598876758,-0.7516175356961935,0.9045942496395984,0.6837191636267256,1.0
0.0313021434469551,-0.0090305895886849,0.0664995824289349,0.023686994287412,0.0200015442970145,0.7383778756026673,0.9794141977806275,0.9927339659378392,0.0368381997859901,-0.0007665947737331,-0.125241174564529,0.017242980847549,0.0216650721299495,-0.5686808393266218,0.8523786325061358,0.6854259102297533,0.0
0.0313021434469551,-0.0090305895886849,0.0664995824289349,0.023686994287412,0.0200015442970145,0.7383778756026673,0.9794141977806275,0.9927339659378392,0.0426015246580095,0.01478642600841,0.0342146135009819,0.012895311501471,0.024808929304293,1.0739153572650324,1.0,1.0867190422374533,0.0
-0.0175681985255298,-0.0573310924389635,-0.1709452240845911,0.0129932689382136,0.0287516469816844,-0.9054521907185792,0.8095174224595888,0.9493711848655136,0.0294021140732376,-0.0413788642053243,-0.0670947535606146,0.0175424018735944,0.0150143598876758,-0.7516175356961935,0.9045942496395984,0.6837191636267256,1.0
-0.0175681985255298,-0.0573310924389635,-0.1709452240845911,0.0129932689382136,0.0287516469816844,-0.9054521907185792,0.8095174224595888,0.9493711848655136,0.0368381997859901,-0.0007665947737331,-0.125241174564529,0.017242980847549,0.0216650721299495,-0.5686808393266218,0.8523786325061358,0.6854259102297533,1.0
-0.0175681985255298,-0.0573310924389635,-0.1709452240845911,0.0129932689382136,0.0287516469816844,-0.9054521907185792,0.8095174224595888,0.9493711848655136,0.0426015246580095,0.01478642600841,0.0342146135009819,0.012895311501471,0.024808929304293,1.0739153572650324,1.0,1.0867190422374533,1.0
0.0294021140732376,-0.0413788642053243,-0.0670947535606146,0.0175424018735944,0.0150143598876758,-0.7516175356961935,0.9045942496395984,0.6837191636267256,0.0368381997859901,-0.0007665947737331,-0.125241174564529,0.017242980847549,0.0216650721299495,-0.5686808393266218,0.8523786325061358,0.6854259102297533,0.0
0.0294021140732376,-0.0413788642053243,-0.0670947535606146,0.0175424018735944,0.0150143598876758,-0.7516175356961935,0.9045942496395984,0.6837191636267256,0.0426015246580095,0.01478642600841,0.0342146135009819,0.012895311501471,0.024808929304293,1.0739153572650324,1.0,1.0867190422374533,0.0
0.0368381997859901,-0.0007665947737331,-0.125241174564529,0.017242980847549,0.0216650721299495,-0.5686808393266218,0.8523786325061358,0.6854259102297533,0.0426015246580095,0.01478642600841,0.0342146135009819,0.012895311501471,0.024808929304293,1.0739153572650324,1.0,1.0867190422374533,0.0
0.037374710250408,0.0020097132609853,0.0627894783715208,0.0238025670933824,0.0199448938594806,0.9244631413571288,0.9869359585525006,0.7128896895804722,0.0047906986641583,-0.0284453806888392,-0.1645212917896529,0.0172241504160015,0.0292486305261705,-0.3883780064063415,0.8336572863193149,1.226521002156684,0.0
0.037374710250408,0.0020097132609853,0.0627894783715208,0.0238025670933824,0.0199448938594806,0.9244631413571288,0.9869359585525006,0.7128896895804722,0.0315497821550914,-0.0178290884149892,-0.0647137853997079,0.0171154943475918,0.0150900412838267,-0.5429081268411757,0.9104133671319424,0.8199220401456309,1.0
0.037374710250408,0.0020097132609853,0.0627894783715208,0.0238025670933824,0.0199448938594806,0.9244631413571288,0.9869359585525006,0.7128896895804722,0.0285658786820799,0.0177811777947467,-0.13912046062237,0.0172184229793267,0.0206539860128896,-0.3743733118172325,0.8667956222011398,0.7198925099065661,1.0
0.037374710250408,0.0020097132609853,0.0627894783715208,0.0238025670933824,0.0199448938594806,0.9244631413571288,0.9869359585525006,0.7128896895804722,0.0403234408574217,0.0372334949457278,0.0373434800761329,0.012977914376488,0.0248768160830297,1.4074147724699886,1.0,1.4526642677491064,1.0
0.0047906986641583,-0.0284453806888392,-0.1645212917896529,0.0172241504160015,0.0292486305261705,-0.3883780064063415,0.8336572863193149,1.226521002156684,0.0315497821550914,-0.0178290884149892,-0.0647137853997079,0.0171154943475918,0.0150900412838267,-0.5429081268411757,0.9104133671319424,0.8199220401456309,1.0
0.0047906986641583,-0.0284453806888392,-0.1645212917896529,0.0172241504160015,0.0292486305261705,-0.3883780064063415,0.8336572863193149,1.226521002156684,0.0285658786820799,0.0177811777947467,-0.13912046062237,0.0172184229793267,0.0206539860128896,-0.3743733118172325,0.8667956222011398,0.7198925099065661,1.0
